METADATA|ElementEntry|AssignmentNumber|ElementName|EntryType|LegislativeDataGroupName|EffectiveStartDate|EffectiveEndDate|SourceSystemId|SourceSystemOwner|Reason
MERGE|ElementEntry|E3408184|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408184_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408185|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408185_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408188|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408188_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408192|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408192_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408196|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408196_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408200|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408200_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408201|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408201_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408210|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408210_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3408211|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408211_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408228|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408228_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408229|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408229_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408230|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408230_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408231|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408231_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408238|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408238_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408252|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408252_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408265|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408265_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408268|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408268_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408270|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408270_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408275|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408275_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408282|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408282_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408283|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408283_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408287|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408287_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408300|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408300_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408304|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408304_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408305|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408305_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408309|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408309_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408313|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408313_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408316|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408316_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3408318|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408318_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408320|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408320_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408325|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408325_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408327|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408327_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408328|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408328_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408330|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408330_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408332|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408332_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408337|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408337_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408347|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408347_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408350|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408350_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408354|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408354_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408364|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408364_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3408371|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408371_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408372|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408372_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408379|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408379_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408380|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408380_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408385|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408385_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408390|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408390_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408394|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408394_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408395|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408395_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408396|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408396_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408399|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408399_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408404|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408404_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408405|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408405_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408409|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408409_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408410|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408410_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408412|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408412_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408416|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408416_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408430|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408430_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408431|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408431_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408432|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408432_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408441|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408441_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408443|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408443_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408444|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408444_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408447|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408447_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408449|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408449_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408455|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408455_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408456|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408456_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408465|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408465_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408468|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408468_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408473|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408473_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408481|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408481_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408486|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408486_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408489|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408489_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408495|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408495_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408496|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408496_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408508|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408508_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3408511|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408511_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3408515|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408515_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3408523|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408523_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3408526|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3408526_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
